,5,1.0,2,3,4,6,7.0,8.0,9,,,,
788.0,2015-11-15,787.0,晚清教会医院慈善医疗演变述论,李传斌,安徽史学,期刊,7.0,474.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=787&recid=&FileName=AFSX201506013&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
789.0,2015-11-15,788.0,一省之议会:咨议局性质发微,彭剑,安徽史学,期刊,4.0,334.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=788&recid=&FileName=AFSX201506014&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
790.0,2015-11-15,789.0,20世纪30年代中国农业雇工收入地区差异研究,胡浩; 杨中卫,安徽史学,期刊,3.0,163.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=789&recid=&FileName=AFSX201506015&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
791.0,2015-11-15,790.0,抗战时期中国公务员任用制度,房列曙,安徽史学,期刊,1.0,189.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=790&recid=&FileName=AFSX201506016&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
792.0,2015-11-15,791.0,饶家驹与难民区相关问题再探讨,苏智良; 王海鸥,安徽史学,期刊,2.0,142.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=791&recid=&FileName=AFSX201506017&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
793.0,2015-11-15,792.0,论鄂豫皖根据地对抗日战争胜利的历史贡献,吴宏亮; 陈杰,安徽史学,期刊,,514.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=792&recid=&FileName=AFSX201506023&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
794.0,2015-11-15,793.0,民间文献与田野调查:“清水江文书”整理研究的问题与方法论,张应强,安徽史学,期刊,13.0,966.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=793&recid=&FileName=AFSX201506006&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
795.0,2015-11-15,794.0,韩凭故事考,姜生,安徽史学,期刊,9.0,391.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=794&recid=&FileName=AFSX201506009&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
796.0,2015-11-15,795.0,论安徽东至周馥家族对我国近代社会发展的贡献,汪谦干,安徽史学,期刊,4.0,268.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=795&recid=&FileName=AFSX201506022&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
797.0,2015-11-15,796.0,考释胡适的两封书信,宋广波,安徽史学,期刊,1.0,175.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=796&recid=&FileName=AFSX201506024&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
798.0,2015-11-15,797.0,徽州文书的日常生活史价值,常建华,安徽史学,期刊,5.0,718.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=797&recid=&FileName=AFSX201506002&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
799.0,2015-11-15,798.0,徽州文书的归户整理与宗族史研究,周晓光,安徽史学,期刊,2.0,340.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=798&recid=&FileName=AFSX201506003&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
800.0,2015-11-15,799.0,关于民间文书“归户性”整理的理论初探,徐国利,安徽史学,期刊,6.0,387.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=799&recid=&FileName=AFSX201506004&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
801.0,2015-11-15,800.0,民间文书档案整理的“三尊重”原则,刘伯山,安徽史学,期刊,8.0,342.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=800&recid=&FileName=AFSX201506005&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
802.0,2015-09-15,801.0,自养与本色之深入:1929年世界经济危机冲击下的华北基督教,张德明,安徽史学,期刊,,39.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=801&recid=&FileName=AFSX201505010&DbName=CJFDLAST2020&DbCode=CJFD&yx=&pr=&URLID=,,,,
803.0,2015-09-15,802.0,读曹操《奏上九酝酒法》札记,王鑫义,安徽史学,期刊,2.0,165.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=802&recid=&FileName=AFSX201505021&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
804.0,2015-09-15,803.0,1918年流感的中国疫情初探——以直隶获鹿县为中心,郝红暖,安徽史学,期刊,6.0,412.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=803&recid=&FileName=AFSX201505008&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
805.0,2015-09-15,804.0,二百年来《水经注》案的症结——谈谈胡适关于《御题诗》题写时间的发现,杨应芹,安徽史学,期刊,,129.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=804&recid=&FileName=AFSX201505012&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
806.0,2015-09-15,805.0,郭学东摄影作品,郭学东,安徽史学,期刊,,10.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=805&recid=&FileName=AFSX201505023&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
807.0,2015-09-15,806.0,柳诒徵论中国传统史学的治史原则与方法,徐国利; 徐焜尧,安徽史学,期刊,2.0,358.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=806&recid=&FileName=AFSX201505013&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
808.0,2015-09-15,807.0,《伯罗奔尼撒战争史》是如何写出来的?——“修昔底德问题”研究的回顾与思考,何元国,安徽史学,期刊,4.0,887.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=807&recid=&FileName=AFSX201505016&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
809.0,2015-09-15,808.0,沙特阿拉伯宪政历程的源头——自由亲王运动,哈冠群; 吴彦,安徽史学,期刊,2.0,257.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=808&recid=&FileName=AFSX201505017&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
810.0,2015-09-15,809.0,陈独秀“非孔批儒”说之检讨,李燕,安徽史学,期刊,3.0,225.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=809&recid=&FileName=AFSX201505019&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
811.0,2015-09-15,810.0,明代勋爵承袭与勋臣宗族活动初探,秦博,安徽史学,期刊,9.0,399.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=810&recid=&FileName=AFSX201505003&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
812.0,2015-09-15,811.0,清初迁海前后的沿海盐场与地方宗族——以广东归德、靖康诸盐场为例,李晓龙,安徽史学,期刊,8.0,318.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=811&recid=&FileName=AFSX201505004&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
813.0,2015-09-15,812.0,雍正、乾隆朝引见绿营武官分析,王志明,安徽史学,期刊,1.0,193.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=812&recid=&FileName=AFSX201505005&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
814.0,2015-09-15,813.0,明代徽州木商经营实态——《万历郑氏合同分单账簿》研究,康健,安徽史学,期刊,4.0,319.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=813&recid=&FileName=AFSX201505018&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
815.0,2015-09-15,814.0,抗战时期的国统区农村金融——以农村合作金融事业为中心,朱荫贵,安徽史学,期刊,3.0,252.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=814&recid=&FileName=AFSX201505001&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
816.0,2015-09-15,815.0,国计与民生:抗战时期川康区食糖专卖中的蔗糖定价之争,朱英; 邱晓磊,安徽史学,期刊,5.0,307.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=815&recid=&FileName=AFSX201505002&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
817.0,2015-09-15,816.0,安奉铁路交涉研究:以清末地方外交为视角,马陵合,安徽史学,期刊,7.0,281.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=816&recid=&FileName=AFSX201505006&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
818.0,2015-09-15,817.0,拉滨铁路及其对中东铁路的影响,金志焕,安徽史学,期刊,2.0,138.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=817&recid=&FileName=AFSX201505007&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
819.0,2015-09-15,818.0,民国北京政府时期劳动灾害赔偿制度探析,刘秀红,安徽史学,期刊,4.0,103.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=818&recid=&FileName=AFSX201505009&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
820.0,2015-09-15,819.0,近代中国华商企业“红股”的嬗变——以华商上海水泥公司资本增殖为中心,郭岩伟; 张华勇,安徽史学,期刊,3.0,139.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=819&recid=&FileName=AFSX201505011&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
821.0,2015-09-15,820.0,实践中的转变:抗日根据地减租减息运动中的减息政策研究,徐建国,安徽史学,期刊,3.0,182.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=820&recid=&FileName=AFSX201505014&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
822.0,2015-09-15,821.0,渡江战役中的无为县船工动员研究,杨国山; 张海林,安徽史学,期刊,4.0,304.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=821&recid=&FileName=AFSX201505015&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
823.0,2015-09-15,822.0,论陈独秀在上海大学创建中的作用,刘长林; 刘强,安徽史学,期刊,6.0,296.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=822&recid=&FileName=AFSX201505020&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
824.0,2015-09-15,823.0,梁漱溟、吴景超社会思想之比较,邢军,安徽史学,期刊,,254.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=823&recid=&FileName=AFSX201505022&DbName=CJFDLAST2016&DbCode=CJFD&yx=&pr=&URLID=,,,,
825.0,2015-07-15,824.0,铁路与近代郑州城市空间结构变动及功能演变,刘晖,安徽史学,期刊,10.0,631.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=824&recid=&FileName=AFSX201504012&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
826.0,2015-07-15,825.0,郭学东作品,郭学东,安徽史学,期刊,,12.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=825&recid=&FileName=AFSX201504023&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
827.0,2015-07-15,826.0,“大行”消息到朝鲜——《世宗大王实录》关于永乐帝宾天的记载,赵轶峰,安徽史学,期刊,5.0,319.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=826&recid=&FileName=AFSX201504006&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
828.0,2015-07-15,827.0,1930年代日本在华走私白银活动述评,张淑生; 齐春风,安徽史学,期刊,2.0,335.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=827&recid=&FileName=AFSX201504013&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
829.0,2015-07-15,828.0,近代英国工业城市的空间结构与城市规划(1848—1939),梁远; 刘金源,安徽史学,期刊,6.0,740.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=828&recid=&FileName=AFSX201504017&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
830.0,2015-07-15,829.0,高句丽与汉魏晋及北族政权的朝贡关系,程尼娜,安徽史学,期刊,6.0,421.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=829&recid=&FileName=AFSX201504005&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
831.0,2015-07-15,830.0,中国历史上的“契约”,阿风,安徽史学,期刊,13.0,815.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=830&recid=&FileName=AFSX201504001&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
832.0,2015-07-15,831.0,天变灾异与熙宁变法,张建民,安徽史学,期刊,5.0,378.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=831&recid=&FileName=AFSX201504007&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
833.0,2015-07-15,832.0,晚明底层文人的生存状态——以南京王世茂车书楼为中心的考察,张献忠,安徽史学,期刊,8.0,447.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=832&recid=&FileName=AFSX201504008&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
834.0,2015-07-15,833.0,《漂海录》研究的结晶——评朴元熇对崔溥《漂海录》的研究,范金民,安徽史学,期刊,3.0,335.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=833&recid=&FileName=AFSX201504020&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
835.0,2015-07-15,834.0,《清季外交史料》的成书历程及其价值、特色,李育民,安徽史学,期刊,2.0,522.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=834&recid=&FileName=AFSX201504002&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
836.0,2015-07-15,835.0,从购买力的变化看土改运动后农民生活水平的提升,王瑞芳,安徽史学,期刊,3.0,286.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=835&recid=&FileName=AFSX201504004&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
837.0,2015-07-15,836.0,甲午战争前后东亚海权与海防的较量及其影响,苏小东,安徽史学,期刊,3.0,342.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=836&recid=&FileName=AFSX201504009&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
838.0,2015-07-15,837.0,德国与中日甲午战争,欧阳红,安徽史学,期刊,5.0,399.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=837&recid=&FileName=AFSX201504010&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
839.0,2015-07-15,838.0,再论袁世凯与辛亥革命的成与败,关威,安徽史学,期刊,3.0,1223.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=838&recid=&FileName=AFSX201504011&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
840.0,2015-07-15,839.0,南京国民政府时期国民党中央与立法院关系的变迁,徐升,安徽史学,期刊,3.0,166.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=839&recid=&FileName=AFSX201504014&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
841.0,2015-07-15,840.0,建国前夕英美对华政策的分歧及其原因,奚庆庆,安徽史学,期刊,2.0,286.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=840&recid=&FileName=AFSX201504015&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
842.0,2015-07-15,841.0,论1950年代高等学校“向工农开门”的方针,彭厚文,安徽史学,期刊,4.0,213.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=841&recid=&FileName=AFSX201504016&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
843.0,2015-07-15,842.0,以多学科储备参透近代中国金融——王红曼《中国近代金融法制史研究》评介,王日根,安徽史学,期刊,,165.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=842&recid=&FileName=AFSX201504021&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
844.0,2015-07-15,843.0,谢觉哉与吴佩孚,王彦民,安徽史学,期刊,3.0,117.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=843&recid=&FileName=AFSX201504022&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
845.0,2015-07-15,844.0,接收而不接受——铁路知识的供给与刘锡鸿的选择,李玉,安徽史学,期刊,5.0,195.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=844&recid=&FileName=AFSX201504003&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
846.0,2015-07-15,845.0,宋代安徽书院述论,吴海升,安徽史学,期刊,7.0,248.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=845&recid=&FileName=AFSX201504018&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
847.0,2015-07-15,846.0,近代安徽米粮经纪业述论,王春芳,安徽史学,期刊,,140.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=846&recid=&FileName=AFSX201504019&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
848.0,2015-05-15,847.0,城市化下的“卫生”困境与突破——论19世纪后半期美国城市公共卫生改革,李晶,安徽史学,期刊,12.0,673.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=847&recid=&FileName=AFSX201503015&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
849.0,2015-05-15,848.0,刘知几“疑古惑经”思想探析,纪丹阳,安徽史学,期刊,6.0,423.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=848&recid=&FileName=AFSX201503006&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
850.0,2015-05-15,849.0,美国1958年《国防教育法》颁布的原因,韩家炳,安徽史学,期刊,9.0,580.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=849&recid=&FileName=AFSX201503014&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
851.0,2015-05-15,850.0,清代思想史上的诸子学,罗检秋,安徽史学,期刊,10.0,625.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=850&recid=&FileName=AFSX201503001&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
852.0,2015-05-15,851.0,《新安文献志》收录唐户部蠲牒考析,顾成瑞,安徽史学,期刊,2.0,164.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=851&recid=&FileName=AFSX201503005&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
853.0,2015-05-15,852.0,明代钦差考,张纪伟,安徽史学,期刊,2.0,325.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=852&recid=&FileName=AFSX201503007&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
854.0,2015-05-15,853.0,民族与时尚:清代的鹿肉消费及其特征,杨春君,安徽史学,期刊,2.0,286.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=853&recid=&FileName=AFSX201503008&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
855.0,2015-05-15,854.0,清代海禁政策与对外贸易中的利益博弈分析——以新制度经济学视角,王泽亚,安徽史学,期刊,1.0,676.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=854&recid=&FileName=AFSX201503009&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
856.0,2015-05-15,855.0,宋元时期的徽州商人,王裕明,安徽史学,期刊,2.0,341.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=855&recid=&FileName=AFSX201503016&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
857.0,2015-05-15,856.0,元代徽州路的军功家族,章毅,安徽史学,期刊,8.0,288.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=856&recid=&FileName=AFSX201503017&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
858.0,2015-05-15,857.0,《旧唐书》载李善仕履考辨,徐明英;熊红菊,安徽史学,期刊,,136.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=857&recid=&FileName=AFSX201503023&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
859.0,2015-05-15,858.0,清末两级地方自治中的官治与自治模式,刘伟; 苏明强,安徽史学,期刊,9.0,446.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=858&recid=&FileName=AFSX201503002&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
860.0,2015-05-15,859.0,认同与批判:清末留日学生的地域文化观,朱发建; 张晶萍,安徽史学,期刊,5.0,370.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=859&recid=&FileName=AFSX201503003&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
861.0,2015-05-15,860.0,众生相:民国日常生活史研究,李金铮,安徽史学,期刊,38.0,2957.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=860&recid=&FileName=AFSX201503004&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
862.0,2015-05-15,861.0,近代华北乡村市场中的包税制——以直隶省获鹿县为例,任吉东,安徽史学,期刊,12.0,303.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=861&recid=&FileName=AFSX201503010&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
863.0,2015-05-15,862.0,汪精卫对日求和的政治环境及其思想脉络,李志毓,安徽史学,期刊,7.0,1170.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=862&recid=&FileName=AFSX201503012&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
864.0,2015-05-15,863.0,太平天国早期萧朝贵与杨秀清关系考辨,刘晨,安徽史学,期刊,3.0,471.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=863&recid=&FileName=AFSX201503018&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
865.0,2015-05-15,864.0,咸同之际江南人避兵江北考,计小敏,安徽史学,期刊,7.0,245.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=864&recid=&FileName=AFSX201503019&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
866.0,2015-05-15,865.0,胡适与近代诸子学研究的转型——以胡适的法家研究为中心,乔松林,安徽史学,期刊,1.0,293.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=865&recid=&FileName=AFSX201503020&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
867.0,2015-05-15,866.0,胡适《读吕氏春秋》的贡献,王启才,安徽史学,期刊,4.0,181.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=866&recid=&FileName=AFSX201503021&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
868.0,2015-05-15,867.0,"道不同,不相与谋——由陈垣评章学诚为“乡曲之士”说起",刘大胜,安徽史学,期刊,,230.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=867&recid=&FileName=AFSX201503022&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
869.0,2015-05-15,868.0,论民国时期的营业税税率与税负,柯伟明,安徽史学,期刊,6.0,302.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=868&recid=&FileName=AFSX201503011&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
870.0,2015-03-15,869.0,曾国藩、李鸿章西洋武器观念差异之分析,刘明,安徽史学,期刊,2.0,399.0,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=869&recid=&FileName=AFSX201502019&DbName=CJFDLAST2015&DbCode=CJFD&yx=&pr=&URLID=,,,,
